Subject,Imagazine,Inewspaper,Ilibrary,MotherEd,FatherEd,FamilyIncome78,Race,Gender,Educ,Science,Arith,Word,Parag,Numer,Coding,Auto,Math,Mechanic,Elec,AFQT,Income2005,Esteem1,Esteem2,Esteem3,Esteem4,Esteem5,Esteem6,Esteem7,Esteem8,Esteem9,Esteem10
2133,1,1,1,12,12,23750,3,female,15,14,24,24,11,37,49,12,14,12,8,48.488,39400,1,1,4,1,4,1,1,4,4,4
2134,1,1,1,12,12,23750,3,female,9,11,10,10,7,11,10,8,5,10,6,9.566,10000,1,1,4,1,4,1,1,4,4,4
2135,0,0,0,10,8,14000,3,male,12,18,13,19,2,18,12,15,9,20,13,18.212,70000,2,2,3,1,4,2,2,2,4,4
2136,1,1,1,12,16,10000,3,female,17,17,18,29,14,40,59,9,14,15,11,55.103,34500,1,1,4,1,4,2,1,3,4,4
2138,1,1,1,12,16,10000,3,male,12,12,16,33,12,36,43,16,18,14,11,71.84,36000,2,2,3,2,3,2,2,3,2,2
2140,1,1,1,12,12,20000,3,female,12,13,17,21,8,50,60,13,11,13,8,40.889,55000,2,2,3,3,2,3,3,3,3,3
2144,1,1,1,14,14,9000,3,male,16,23,27,35,15,46,53,24,21,21,17,94.079,57000,1,1,4,1,4,1,2,4,4,4
2145,1,1,0,12,12,20000,3,male,13,19,17,30,15,34,50,21,13,14,15,61.172,50000,2,2,3,2,2,2,2,3,3,3
2146,0,1,0,11,12,13000,3,female,12,19,17,33,13,37,59,11,9,13,12,55.691,14000,1,1,4,1,4,1,1,4,4,3
2147,1,1,1,12,13,22000,3,male,14,24,28,32,13,47,53,18,21,18,16,77.202,34000,1,1,3,2,4,2,1,3,2,3
2148,1,1,1,18,18,26000,3,female,15,24,12,35,13,28,42,12,11,12,17,63.751,16557,1,2,4,1,4,1,1,4,3,3
2152,0,1,1,8,8,17000,3,female,12,16,20,25,13,42,66,12,11,14,13,46.721,28000,1,1,2,2,2,4,2,2,3,2
2153,0,1,1,8,8,17000,3,female,12,15,17,24,10,37,53,10,13,12,9,37.209,12000,2,2,2,2,3,2,2,2,3,3
2156,1,0,1,16,9,26000,3,female,12,13,15,20,14,32,35,10,10,9,5,53.265,40500,2,2,3,2,3,3,3,3,2,3
2157,0,1,1,11,6,9996,3,male,12,20,10,31,13,44,44,23,8,11,11,37.901,24000,1,1,4,1,4,2,2,3,4,4
2158,1,1,1,12,12,15100,3,female,12,16,20,34,14,33,56,10,13,15,18,63.872,3600,2,2,3,2,3,2,2,3,2,3
2159,1,1,0,12,6,7200,2,male,16,20,17,34,14,30,38,16,13,15,9,66.343,70000,2,2,3,2,3,2,2,3,3,3
2163,1,1,0,12,10,25000,3,male,14,13,12,29,10,31,47,21,12,16,18,28.73,60000,2,2,3,2,3,2,2,3,3,3
2164,0,1,1,16,6,5774,2,female,18,17,13,30,14,32,59,9,12,16,12,64.628,69000,1,1,4,1,4,1,1,3,4,4
2165,1,1,1,12,14,15000,3,female,12,16,9,27,12,22,37,10,7,14,12,26.635,12000,1,1,4,1,4,1,2,4,2,3
2167,1,1,1,12,16,27000,3,female,16,13,14,21,11,42,71,11,13,10,7,31.225,48000,1,1,3,1,3,2,2,3,3,3
2168,1,1,1,14,14,35000,3,male,16,17,26,34,14,49,71,15,20,19,14,88.021,57600,1,2,3,2,3,3,3,2,3,3
2169,0,1,0,12,12,40000,2,male,13,24,19,30,14,38,21,19,16,16,15,68.018,57000,1,1,4,1,4,1,1,2,4,4
2172,1,0,0,13,9,21000,3,male,14,15,18,22,11,38,35,12,7,11,7,35.637,63000,1,1,4,1,4,1,1,4,3,3
2173,1,1,1,12,11,20000,3,male,12,20,19,33,11,37,35,22,14,22,15,61.735,52000,2,2,3,2,3,2,2,3,3,3
2178,1,1,1,12,16,32000,3,male,16,18,20,29,14,48,42,21,11,18,15,72.005,44000,1,1,4,1,4,1,1,4,2,2
2180,1,1,0,3,8,10600,3,male,12,15,18,23,13,26,37,21,11,18,12,45.257,40000,1,2,4,2,3,2,2,3,3,4
2182,1,1,1,11,10,10272,3,male,12,17,23,32,14,46,56,17,11,21,12,75.725,65000,2,2,4,2,4,2,2,4,3,3
2187,1,1,1,12,14,18000,3,male,13,17,15,28,8,29,47,21,13,19,12,36.06,90000,2,2,3,2,3,2,2,3,3,3
2188,1,1,1,12,14,18000,3,male,14,9,13,19,7,35,54,12,3,16,7,17.457,36000,2,2,3,2,3,2,2,3,2,3
2190,1,1,1,11,10,17000,3,female,13,15,10,24,12,44,71,9,5,8,9,22.95,18000,1,1,4,1,4,1,2,4,4,4
2194,1,0,1,6,6,9689,3,male,9,13,12,15,7,21,29,13,2,6,6,13.425,30000,1,1,4,1,4,1,1,2,3,3
2196,1,0,0,7,12,12725,3,female,12,18,15,32,13,43,60,16,6,11,15,42.225,5280,1,1,4,2,3,2,3,3,3,3
2200,1,0,1,12,16,42000,3,female,17,20,28,32,14,34,60,18,24,16,11,96.691,65000,2,2,3,2,3,2,2,2,3,3
2201,1,1,0,12,12,5000,3,female,12,17,13,28,13,30,41,14,10,13,11,36.411,32000,1,1,4,2,4,2,1,2,3,4
2202,1,1,1,12,12,23000,3,male,16,20,25,30,12,39,50,14,24,17,12,81.08,35000,1,1,3,1,3,1,2,2,3,4
2203,1,1,1,12,9,25000,3,female,12,13,17,24,6,39,46,8,9,7,5,26.932,22500,2,2,3,2,3,2,2,3,3,3
2204,1,1,1,7,12,10000,3,female,15,20,24,30,12,33,46,10,13,18,11,61.699,26074,1,1,4,1,4,1,1,4,4,4
2205,1,1,1,12,13,15000,3,female,14,16,22,24,9,44,55,10,19,12,11,53.188,52000,1,1,4,1,4,2,1,4,4,4
2207,1,1,1,11,12,8000,3,male,14,14,24,31,12,49,33,16,11,10,14,70.593,30000,1,1,3,1,4,1,1,4,4,4
2208,1,1,0,12,12,11000,2,male,12,16,15,20,10,19,21,10,4,15,11,23.7,25000,2,1,4,1,4,1,1,2,4,4
2209,1,1,0,12,12,11000,2,male,13,13,11,19,6,18,14,8,8,17,7,18.385,36000,1,1,4,1,3,1,2,3,4,3
2214,0,0,1,11,12,11000,2,female,15,12,11,23,12,47,43,7,8,8,8,34.895,11000,1,1,4,2,4,1,2,4,4,4
2216,0,1,1,14,9,13900,3,male,12,22,25,24,12,32,61,16,10,16,16,49.406,43000,1,1,4,2,4,2,2,4,3,3
2218,1,1,1,14,16,40000,3,male,16,15,22,28,11,48,55,10,9,17,13,63.184,70000,1,1,4,1,4,1,1,3,4,4
2220,1,1,1,12,10,3140,3,male,16,22,29,35,15,45,75,22,24,22,20,97.867,82000,1,1,4,1,4,1,2,4,4,4
2222,1,1,0,12,18,14000,3,male,16,25,30,34,14,48,51,24,24,23,19,92.442,46000,1,1,4,2,4,2,2,3,2,2
2223,1,0,0,10,10,8000,3,male,12,21,16,26,12,23,18,20,9,19,13,39.914,55000,1,1,4,1,4,1,3,4,4,4
2224,1,0,1,12,10,8000,3,female,10,11,11,16,7,22,31,8,6,9,4,17.081,5000,1,1,3,1,3,2,2,2,2,3
2225,0,1,1,12,6,18867,2,female,12,11,9,18,7,32,47,10,9,8,7,16.597,56000,1,1,4,1,4,1,1,4,4,4
2227,1,1,1,15,12,21000,3,male,12,17,16,19,9,42,51,19,15,18,15,36.775,28263,2,2,3,2,3,2,2,2,3,3
2229,1,0,1,12,10,11000,3,female,12,21,19,29,14,30,35,18,12,16,15,64.933,33000,1,1,4,1,4,1,2,4,4,4
2230,1,0,1,12,12,11000,3,female,16,19,23,31,13,48,54,11,22,13,12,88.797,40000,1,1,4,1,4,1,1,4,4,4
2237,1,1,1,12,19,35000,3,female,18,18,27,32,15,38,78,15,22,20,13,92.195,64000,1,1,4,2,3,2,2,3,3,3
2243,1,1,0,12,8,25000,3,female,16,17,24,32,12,42,71,13,19,22,8,68.307,30000,2,2,3,2,3,2,2,3,3,3
2247,0,1,1,12,12,7800,3,female,12,19,27,26,14,47,75,14,14,21,16,68.218,58000,1,1,4,1,4,1,2,4,4,4
2250,0,1,1,9,11,7000,2,female,12,9,7,11,3,24,31,7,9,11,3,9.393,20000,2,1,4,1,4,1,1,4,4,4
2251,0,0,0,9,9,7000,2,female,12,7,8,12,6,18,13,5,7,9,9,6.124,7225,2,2,3,2,3,2,2,3,3,3
2254,0,1,1,10,6,15000,1,female,10,7,5,16,3,18,39,4,6,5,5,5.171,30000,1,1,3,2,3,2,1,3,3,3
2255,1,1,1,10,7,15000,1,male,8,6,14,13,6,16,23,7,7,10,3,16.2,45000,2,2,4,2,4,1,2,3,3,4
2261,1,1,0,9,8,6500,3,male,12,8,12,7,5,14,5,8,3,10,4,7.878,32000,2,1,4,2,4,1,3,3,3,4
2264,1,1,0,12,10,10000,2,male,12,14,15,21,13,32,33,16,12,21,13,42.749,13000,2,2,3,2,3,2,3,3,3,3
2265,0,1,1,12,12,4040,2,female,14,13,10,22,7,32,36,8,8,8,9,20.49,15000,2,2,3,2,3,2,2,3,3,3
2266,0,0,1,12,5,40000,2,male,12,9,7,16,1,10,7,7,7,10,10,5.007,15000,1,1,2,1,4,2,2,2,3,3
2270,1,0,0,12,12,17500,2,female,12,15,11,15,9,28,46,9,9,12,10,21.855,15000,1,1,4,1,4,2,2,4,4,4
2271,1,1,0,12,12,17500,2,female,12,10,8,17,12,26,40,6,6,11,5,18.606,13000,1,1,4,1,4,1,1,4,4,4
2278,1,1,1,12,10,35000,3,female,15,15,30,30,12,40,61,8,25,13,10,77.514,49000,2,2,4,2,3,2,3,3,3,3
2284,0,1,1,12,14,7000,3,female,13,23,28,33,15,36,49,17,25,13,13,95.913,50000,2,1,4,2,4,2,2,1,3,4
2285,1,1,1,12,12,2700,3,female,20,20,25,33,14,49,68,13,17,21,17,72.013,55000,1,1,4,1,4,1,1,4,2,1
2286,1,1,1,16,14,40000,3,female,16,19,26,31,14,50,56,10,22,13,11,96.655,26000,2,2,3,2,3,2,2,3,2,2
2291,1,1,1,17,16,40000,3,male,16,23,30,31,14,50,58,23,25,21,16,95.949,60200,1,1,4,1,4,1,1,4,4,4
2299,0,1,1,16,16,22000,3,female,16,22,30,35,14,50,68,16,24,16,13,97.706,47000,1,1,4,1,2,2,2,2,4,4
2301,0,1,1,16,16,22000,3,female,16,14,25,32,14,49,69,10,24,15,11,86.817,71500,1,2,3,2,3,2,2,3,2,3
2302,1,1,1,16,16,21000,3,male,17,21,30,32,11,45,56,20,24,22,18,80.788,112000,1,1,4,1,4,2,2,4,4,4
2304,0,1,1,12,12,40000,3,male,12,18,17,29,13,29,64,20,6,18,15,38.541,50000,1,1,4,1,4,1,1,4,4,4
2313,1,1,1,12,14,9900,3,female,12,18,15,32,12,39,60,16,10,13,16,49.802,25000,1,1,4,1,4,1,2,2,2,2
2314,1,1,1,10,9,9800,3,male,12,17,25,30,11,49,60,22,21,22,16,61.328,50000,2,2,3,2,3,2,2,3,3,2
2316,1,0,0,8,8,12000,3,male,12,14,7,19,7,21,29,15,11,7,9,24.702,30000,1,1,4,1,4,1,1,4,4,4
2318,0,1,1,15,13,11000,3,male,9,18,22,34,12,30,50,18,11,17,16,61.993,43000,1,1,4,1,4,1,1,4,4,4
2322,0,1,1,12,12,22000,3,female,12,15,20,28,15,48,47,12,12,19,14,63.353,46000,1,1,3,2,3,2,2,3,3,3
2323,0,1,1,12,12,20000,3,male,16,17,17,17,10,28,28,22,12,12,12,39.111,100000,1,1,4,1,4,1,1,4,4,4
2324,1,1,1,16,17,24500,3,female,16,20,20,30,13,48,64,13,17,14,12,65.301,102000,2,2,4,2,4,2,2,4,4,4
2326,0,1,1,10,12,19000,3,male,12,15,7,28,8,36,14,13,9,13,12,28.79,44000,1,1,4,1,4,1,1,4,4,4
2327,0,1,1,10,12,19000,3,male,12,21,11,33,13,23,50,15,16,11,12,65.774,26000,1,1,3,2,3,1,2,3,3,3
2328,0,1,1,10,12,15000,3,female,16,20,20,35,14,29,60,12,20,17,13,86.148,31000,2,2,3,2,3,2,3,3,3,3
2329,1,1,1,10,12,15000,3,male,16,23,21,33,15,23,46,25,12,21,20,69.687,40000,1,1,4,2,4,2,2,2,3,4
2332,1,1,1,16,13,15200,3,male,15,21,25,35,12,23,32,18,15,18,19,71.851,26524,2,2,3,2,3,2,2,3,3,3
2333,0,1,1,12,8,8000,3,female,13,15,17,28,14,38,58,9,14,9,8,53.448,85000,2,2,4,1,1,2,2,4,3,4
2334,1,1,1,9,7,24000,3,male,12,15,16,25,8,35,42,18,7,14,9,29.171,37500,2,2,3,2,3,2,2,3,3,3
2337,1,1,1,12,12,20000,3,female,14,19,25,31,13,44,63,10,15,16,13,74.637,35650,1,1,4,2,4,2,2,3,3,3
2339,1,1,1,16,12,19700,3,female,19,23,30,35,15,40,61,10,22,16,13,98.849,235236,1,1,4,1,4,2,2,2,2,4
2341,1,1,1,12,12,20000,3,male,14,18,29,27,14,49,67,19,19,19,14,78.245,68000,1,1,4,1,4,1,1,4,4,4
2344,1,1,1,12,12,42000,3,male,14,16,5,22,7,17,12,9,5,8,11,9.97,44000,1,1,4,1,4,1,2,4,4,4
2348,0,0,0,6,2,2000,2,female,10,6,7,11,3,6,0,9,6,4,5,2.093,14560,4,3,1,2,3,2,2,2,2,4
2360,1,1,1,12,10,3298,2,female,17,9,13,23,13,48,48,9,13,8,8,43.07,18500,2,2,3,2,3,2,2,3,3,3
2361,1,1,1,12,6,20000,2,male,12,8,10,7,4,16,29,10,4,7,4,3.283,99000,2,2,3,2,3,2,2,3,3,3
2372,1,0,1,16,12,4000,3,male,16,25,24,34,15,40,35,24,20,23,17,93.923,65000,1,1,4,1,4,1,1,4,4,4
2375,1,1,1,12,14,5000,3,female,13,18,14,32,13,46,61,18,10,14,14,55.494,80000,2,2,4,1,4,2,2,2,3,3
2376,1,0,1,12,10,21000,3,male,13,17,24,27,12,36,44,10,17,14,8,71.019,60000,2,2,3,2,3,2,2,3,3,3
2380,1,1,1,12,12,12000,3,male,12,17,27,29,14,37,40,15,13,17,14,73.886,22000,1,1,4,1,4,1,1,3,3,3
2382,0,1,1,8,8,12000,1,male,15,17,15,22,15,26,44,23,6,18,9,44.078,40000,1,1,4,1,4,1,1,4,4,4
2383,0,1,1,8,8,12000,1,female,12,14,21,19,10,47,45,6,13,11,8,45.054,8500,1,1,4,2,4,2,3,2,3,3
2385,1,1,1,12,12,17000,1,male,14,20,26,29,10,49,60,21,22,22,17,65.8,62000,1,2,4,2,4,1,1,4,4,4
2386,1,1,1,12,11,17000,1,male,15,17,28,20,12,49,71,17,21,23,15,57.65,68000,2,1,4,1,4,1,3,4,2,4
2394,1,1,1,12,12,7000,3,female,12,16,25,34,15,50,84,13,7,11,11,75.648,60000,2,2,4,2,4,2,2,3,3,3
2396,0,0,1,8,9,12416,1,female,12,12,11,12,3,21,40,6,7,7,3,6.227,13986,2,2,3,2,3,1,2,3,3,4
2398,0,1,1,12,8,23918,3,female,10,14,9,21,11,25,38,15,9,9,10,24.581,32000,1,1,4,2,4,1,2,4,2,2
2400,1,1,1,10,14,13000,3,female,12,15,23,33,14,28,44,18,19,17,11,83.187,24024,2,2,4,2,3,1,1,3,3,3
2401,1,1,0,12,12,10000,3,male,12,14,18,27,8,37,19,18,8,18,12,26.892,48000,2,2,3,2,3,2,2,3,3,3
2403,1,1,1,9,6,6346,3,male,11,11,12,7,8,19,15,17,1,14,9,9.333,18000,1,2,3,1,4,1,2,4,3,4
2404,0,0,0,12,12,2142,3,female,12,17,18,27,11,40,67,14,13,19,10,34.726,28800,2,2,2,2,3,2,2,2,2,3
2410,0,1,1,12,9,17661,3,female,14,14,14,21,13,27,19,16,9,12,7,41.414,13000,1,1,4,1,4,1,1,4,3,3
2412,1,1,1,10,12,27000,3,female,12,13,14,14,10,28,45,10,12,11,11,35.114,15000,2,2,3,2,3,2,2,3,3,3
2413,1,1,1,16,12,38700,3,male,12,14,5,28,9,24,38,20,8,14,17,14.248,40000,2,2,3,2,3,2,2,2,3,3
2415,1,1,1,12,15,16064,3,male,14,20,28,32,13,49,60,23,22,20,16,87.508,55000,1,1,4,1,4,1,1,2,4,4
2417,1,1,0,12,12,15308,3,male,13,12,19,21,9,32,62,21,6,23,13,23.088,42500,2,2,3,2,3,2,2,3,3,3
2418,1,1,0,12,12,3000,3,female,12,9,16,25,13,36,70,17,6,12,10,34.796,35000,1,1,4,1,4,2,2,4,4,4
2419,0,0,1,13,8,9000,3,male,10,11,14,11,7,20,37,19,9,18,10,24.569,55000,2,2,3,2,3,2,2,3,3,3
2420,0,0,1,13,8,9000,3,female,12,9,15,23,4,30,16,4,12,15,9,32.849,7500,1,1,4,1,4,1,1,4,4,4
2425,1,1,0,12,4,21000,3,male,12,8,6,11,5,33,38,16,8,12,9,7.627,35000,2,2,3,1,4,2,2,3,4,4
2426,0,0,0,12,4,21000,3,female,13,14,14,16,12,44,57,9,10,10,7,32.946,8200,1,1,1,4,4,4,4,1,2,2
2427,1,0,0,12,4,21000,3,male,12,13,21,21,8,29,36,13,12,9,7,47.464,75000,2,1,4,1,4,2,1,3,3,4
2434,1,1,1,12,12,15000,3,female,12,14,23,33,13,48,66,11,10,13,9,62.347,20000,2,4,4,2,4,1,2,4,4,4
2435,1,1,1,12,12,23000,3,female,12,16,28,33,13,44,60,11,20,13,13,89.248,35000,2,2,3,2,3,2,2,3,3,3
2436,1,1,1,12,16,38000,3,female,12,14,18,18,13,37,52,11,11,16,8,44.875,78000,2,2,3,2,3,2,2,3,3,3
2437,1,1,1,12,16,38000,3,female,14,14,24,27,15,40,70,10,21,16,9,79.569,125000,1,1,3,1,4,2,2,3,4,4
2438,1,1,1,12,16,38000,3,male,17,20,26,34,13,39,36,19,23,19,18,88.511,90000,1,1,4,2,3,1,2,3,3,4
2439,1,1,0,12,16,38000,3,male,12,15,27,28,12,31,36,11,15,16,14,68.273,32000,1,1,4,2,4,1,1,4,3,4
2442,1,1,1,13,7,12000,3,female,18,14,19,31,12,33,59,13,13,13,9,45.63,79000,1,1,4,1,3,1,1,4,3,3
2443,0,1,1,11,11,19000,3,male,14,20,21,25,13,24,31,20,8,16,12,56.491,36000,2,2,4,1,3,3,2,2,3,3
2444,0,1,1,11,8,19000,3,female,16,17,13,28,13,37,48,12,13,8,9,55.573,50000,1,1,4,1,4,2,2,3,3,3
2447,1,1,1,12,12,7198,3,female,13,17,16,33,11,36,51,16,14,15,15,48.144,37770,1,1,3,1,4,1,1,3,3,3
2450,0,1,1,12,8,9204,3,female,12,12,18,24,12,27,34,11,9,13,9,39.399,14750,1,1,4,1,4,1,1,4,3,4
2451,0,1,0,12,12,11100,3,male,12,21,27,27,12,49,66,24,17,20,16,57.518,23100,1,1,3,2,3,2,2,3,2,4
2452,0,1,1,10,12,11000,3,female,12,14,11,30,12,29,55,8,9,10,13,41.091,30000,2,2,4,2,3,2,2,4,4,4
2459,0,1,1,12,8,12652,3,female,12,14,16,22,6,26,46,13,8,11,9,26.828,4560,2,2,2,3,2,2,2,2,2,3
2460,0,0,1,12,6,12652,3,male,12,22,19,29,9,28,49,24,11,22,16,38.338,10875,2,2,4,1,4,1,2,1,2,2
2461,0,1,1,12,12,20000,3,female,17,20,13,25,15,38,61,20,16,15,14,62.172,61000,1,1,4,2,2,2,2,2,4,4
2462,1,1,1,8,14,15000,3,female,11,14,10,24,12,40,61,13,11,16,10,32.803,18420,2,2,3,2,3,2,2,3,3,3
2464,1,1,1,15,13,25000,3,male,13,20,29,35,13,42,67,24,18,21,19,84.734,185950,1,1,4,1,4,1,1,3,4,4
2466,0,1,1,12,12,13000,3,male,10,8,13,14,7,36,48,10,8,10,5,19.489,22000,2,2,3,2,3,2,2,3,3,3
2470,1,1,1,13,10,14000,3,male,12,15,21,27,13,40,51,18,16,11,14,67.455,46500,1,1,4,2,4,1,1,4,1,1
2471,1,1,1,12,9,14000,3,female,12,9,5,14,9,35,48,7,14,9,5,38.305,20000,1,2,3,2,3,2,2,3,3,3
2473,1,1,1,12,12,11300,3,female,12,17,24,33,15,38,54,14,22,16,11,97.301,42000,1,1,3,1,3,1,3,3,3,3
2474,0,1,1,10,12,15160,3,female,14,21,30,33,13,37,31,18,21,16,13,84.254,10574,1,1,4,1,4,1,1,4,4,4
2475,1,1,1,10,12,25000,3,male,12,22,21,28,13,50,51,23,18,23,18,74.784,56000,1,1,3,2,3,2,2,3,3,3
2477,0,1,1,18,19,7500,3,male,15,20,13,31,14,40,53,15,18,20,14,75.661,33000,1,1,3,1,3,1,1,3,2,3
2478,1,1,1,11,12,21000,3,female,12,12,18,26,12,49,63,15,12,9,11,37.129,20376,1,1,4,1,4,2,2,4,4,4
2479,0,1,1,10,11,21000,3,male,12,20,18,29,13,35,51,23,18,22,15,69.48,25000,1,1,4,1,4,1,1,3,3,4
2483,1,1,1,10,11,14000,3,female,12,14,8,28,7,41,47,12,10,10,15,21.622,29000,2,2,3,2,3,2,2,3,3,3
2485,0,0,0,11,8,9600,3,female,11,10,15,24,4,34,49,10,6,9,8,25.739,18000,1,1,4,1,4,1,1,4,4,4
2489,0,1,1,12,12,27000,3,male,13,18,25,27,11,47,52,18,23,20,15,57.85,30000,1,2,4,1,4,1,1,4,4,4
2494,1,1,1,14,16,1290,3,male,16,21,30,28,14,49,75,17,22,21,18,79.94,72000,1,1,4,1,4,1,1,4,4,4
2523,1,1,1,12,13,9604,3,female,14,22,27,35,14,33,52,15,21,18,13,90.558,48000,1,1,4,1,3,2,2,3,3,4
2526,1,1,0,12,11,12700,3,male,17,21,22,22,12,33,49,19,15,16,11,58.333,80000,1,2,4,2,4,2,2,4,4,4
2527,1,1,0,12,12,17100,3,male,12,7,9,16,5,28,32,14,3,10,8,9.203,60000,2,2,3,2,3,2,2,3,3,3
2528,1,1,0,9,12,17000,3,female,12,14,8,10,8,40,36,8,9,8,7,13.091,6000,2,2,3,2,3,2,2,4,2,3
2529,1,1,0,9,12,17000,3,female,12,13,14,16,9,37,39,8,9,7,10,28.439,5000,2,2,2,2,3,3,3,2,2,2
2530,1,1,0,9,12,17100,3,female,12,8,7,17,11,32,38,8,4,5,6,18.716,27000,2,2,3,2,1,2,2,2,1,2
2535,0,1,0,12,12,8571,3,male,12,15,15,22,10,27,40,12,8,16,11,24.83,41000,2,2,3,2,3,2,2,3,3,3
2537,1,1,0,12,12,44638,3,male,12,23,19,25,6,38,54,23,15,24,16,35.987,13100,2,2,3,2,3,2,2,2,3,3
2539,1,1,0,12,12,7080,3,male,12,18,13,22,10,49,72,20,11,22,16,29.224,38000,1,1,4,1,4,1,1,4,4,4
2540,1,1,0,12,12,44638,3,male,12,18,12,23,9,39,45,21,10,20,17,30.17,25000,1,1,4,1,3,1,2,2,3,3
2541,0,1,1,12,9,13500,3,male,12,23,27,35,15,31,47,23,25,24,16,98.399,70000,1,1,3,1,3,1,1,3,3,3
2542,1,1,1,12,9,13500,3,female,13,14,18,31,13,50,63,19,10,20,12,62.877,12800,2,2,4,2,4,2,2,4,3,4
2544,1,1,1,12,11,20000,3,female,16,11,16,26,11,50,70,8,12,8,10,38.63,98000,2,1,3,1,3,2,2,3,3,3
2545,1,1,0,8,8,24000,3,male,16,18,26,28,14,33,52,19,19,17,15,75.455,103000,1,1,4,1,4,1,2,3,3,4
2547,1,0,0,12,8,10000,2,male,12,16,13,25,10,24,25,16,8,11,14,42.818,52000,2,2,3,2,3,2,2,3,3,3
2549,1,1,0,12,18,22000,3,female,18,18,28,35,13,49,70,12,25,17,12,92.726,38000,2,2,4,2,4,3,3,3,3,3
2550,1,1,0,12,18,22000,3,male,16,18,26,27,12,32,48,23,22,24,19,65.344,36660,2,2,3,2,3,2,2,2,3,3
2551,1,1,0,12,18,20000,3,female,16,17,30,34,15,43,46,17,25,19,15,99.523,39500,1,1,4,2,3,1,2,2,4,3
2552,1,1,0,12,18,20000,3,female,16,19,26,33,13,38,50,11,18,17,11,86.171,33500,1,1,4,1,4,1,1,4,4,4
2553,1,1,1,12,9,10248,3,male,12,22,24,30,13,37,56,24,18,23,17,72.096,39800,1,1,4,1,4,1,1,4,4,4
2556,1,1,1,12,12,25000,3,female,12,19,24,29,13,49,69,12,18,14,12,70.61,19000,2,2,3,2,3,2,2,3,3,3
2557,1,1,1,12,12,25000,3,male,16,18,27,31,15,50,58,14,22,19,13,93.207,96000,2,2,3,2,3,2,2,3,3,3
2558,0,1,0,12,12,11200,1,female,19,20,18,33,12,49,46,9,23,18,14,74.219,61000,1,1,4,2,4,2,2,4,3,3
2559,1,0,1,12,14,4616,3,female,14,18,18,33,13,30,45,14,11,5,9,71.891,49000,1,1,4,1,4,2,1,2,3,3
2564,1,1,1,12,12,20000,3,female,12,16,18,28,9,50,71,9,12,15,10,30.568,16000,2,1,3,2,3,2,2,3,3,3
2565,1,1,1,12,12,25000,3,female,16,21,30,33,15,50,59,15,24,14,13,97.161,44000,1,1,4,1,4,1,1,4,4,4
2566,1,1,0,12,12,5500,3,female,14,20,20,34,15,36,45,12,10,13,12,74.666,32000,1,2,4,2,4,1,2,3,4,4
2568,1,1,1,12,9,9084,3,male,14,24,29,32,13,48,71,22,24,21,17,76.751,25000,1,1,4,1,1,1,1,4,4,1
2569,1,1,1,14,12,9084,3,female,18,19,28,32,14,50,61,16,22,13,18,88.401,24000,1,1,3,2,4,1,2,3,4,4
2570,1,0,1,12,12,21237,3,female,16,23,27,32,11,41,60,21,18,22,16,75.897,15300,2,2,4,2,4,2,2,4,2,2
2572,1,1,1,12,12,26000,3,male,16,22,24,26,12,36,47,20,20,21,16,66.774,70500,2,2,3,2,4,1,1,4,4,4
2574,0,0,0,8,8,4500,3,male,12,19,15,28,11,19,26,22,9,22,17,37.594,32000,1,1,4,1,4,1,2,3,3,3
2578,0,0,0,12,12,6000,3,male,12,19,8,21,7,17,12,16,3,14,13,7.222,22000,1,1,4,1,4,1,2,4,2,4
2579,1,1,1,12,12,8269,3,male,12,23,26,35,15,33,39,25,23,22,19,98.327,26350,1,1,4,1,4,1,1,4,3,4
2582,1,1,0,8,2,13800,3,male,12,9,16,8,5,22,15,10,12,21,7,20.223,34000,1,2,3,2,3,2,2,2,3,4
2584,1,1,0,8,2,13800,3,male,12,7,9,8,6,19,38,17,8,14,5,10.007,44000,1,1,4,2,3,2,1,3,3,3
2585,0,1,0,10,8,7000,3,female,13,15,16,30,12,37,58,10,13,13,13,51.366,56000,2,2,3,2,3,2,2,3,3,3
2587,1,0,0,8,6,9000,3,male,7,9,9,10,4,13,11,5,6,3,5,6.212,25500,2,2,3,2,3,2,2,3,3,3
2588,1,1,1,14,8,8000,3,female,18,22,27,35,15,50,63,18,25,16,18,97.318,70000,1,1,4,1,3,2,2,3,1,4
2589,1,1,1,14,8,8000,3,male,20,23,28,31,14,48,47,21,25,23,14,94.663,125000,2,2,3,2,3,2,2,3,3,3
2590,1,1,0,12,12,34000,3,female,16,15,23,34,14,49,66,8,22,13,9,87.121,60000,1,1,4,2,4,2,2,3,3,4
2591,1,1,0,12,12,34000,3,female,12,10,20,28,11,50,66,11,22,9,8,66.724,34000,2,2,3,2,3,2,2,3,3,3
2592,1,1,0,12,12,34000,3,female,12,9,12,29,11,50,55,6,10,9,8,43.541,22800,2,2,2,2,2,4,3,2,1,2
2594,1,1,0,8,7,13000,3,male,12,20,17,28,9,33,50,17,10,18,15,34.866,62000,2,2,3,2,2,2,2,3,3,3
2602,1,0,0,9,8,12000,3,male,13,19,22,28,12,42,41,20,13,18,11,73.986,37000,2,2,3,2,3,2,2,3,3,3
2603,1,1,0,12,12,16000,3,female,19,24,23,28,15,38,48,17,21,13,14,86.396,41000,1,1,4,1,4,1,1,3,3,4
2606,1,1,0,12,12,6000,3,female,16,23,25,31,13,49,72,19,23,19,15,78.782,51000,2,2,3,2,4,2,2,3,3,3
